0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.51;77;0.107;0.29;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;7;0.107;0.29;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.13;0.29;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.388;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.528;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.47;5.39
0.007;9;0.94;89;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.7
0.0064;9;0.94;89;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.6
0.007;10;0.94;89;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.65
0.007;9;0.96;89;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.79
0.007;9;0.94;84;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.49
0.007;9;0.94;89;69;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;12;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;16;2.13;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.96
0.007;9;0.94;89;75;16;1.42;55;10;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;11;909;0.28;1.68;79;0.104;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;10;1431;0.28;1.68;79;0.104;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;10;909;0.3;1.68;79;0.104;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;10;909;0.28;1.75;79;0.104;0.303;0.562;0.47;6.7
